https://www.artstation.com/artwork/Lex5gl,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Rnzkzr,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/wJZRVg,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/DAN9NA,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQ6KQR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/g8xJAE,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/zDXmx6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ZeoP2R,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/G8ELXQ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4Xk0V2,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/9NX35L,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/nEDdqr,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/klBzrd,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Vyk3mP,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/o2Z5VJ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/LeJZDK,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/DAldX9,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/o28Ggm,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/yJoyon,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ArX3zq,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQPleN,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQBeR2,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKOk8Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/xYerAW,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/9NZNaR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/G8dEbW,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/xYveAr,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/r9PrBm,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/yJX4BJ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ArPnkz,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/nEvzDO,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/6bOVN6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/mz119Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/g8xWRP,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YK40OP,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKqnkK,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQEPrN,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/OmOWq6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/kleXkK,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ZexXPx,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PenREZ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/03LWZY,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/3qBwvo,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/X1zK3w,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4X3a2Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/aGBOqR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/8woexR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Rne3gA,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/14B448,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Xnkqky,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/X1xb8Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4Xd54n,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/lRLvGG,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/zDnqX4,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/o2B0Qk,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4X3NKL,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/g8yYZx,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XdmNq,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/5BbbGA,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/8wzmkw,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKqGdd,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/B3z2Pl,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/3q8Y0m,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ArPnPV,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/WmzZD2,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ZezEJX,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/mzlyDe,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/X1zRgL,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XdLWk,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/xYo9J1,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/B3eYL9,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/RnJL6X,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKzE9d,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/2qKqxB,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/b5zeVm,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/6bxYDw,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/JeJJyz,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKzR2w,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/RnemqX,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/QnP9Al,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PeJG08,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/nE891o,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/9NzNRQ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/2q5Vex,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/5BOYQ8,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/r9BzZG,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/zD9Dw4,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PeJXz4,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/yJB2y9,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XzRgn,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XzEan,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/B3z2X6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/b5d39g,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PeJyqy,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/3qB8AY,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/NGJrQN,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Lel0bv,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/OmJGOg,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/VyYNmn,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Lex5gl,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Rnzkzr,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/wJZRVg,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/DAN9NA,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQ6KQR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/g8xJAE,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/zDXmx6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ZeoP2R,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/G8ELXQ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4Xk0V2,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/9NX35L,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/nEDdqr,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/klBzrd,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Vyk3mP,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/o2Z5VJ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/LeJZDK,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/DAldX9,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/o28Ggm,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/yJoyon,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ArX3zq,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQPleN,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQBeR2,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKOk8Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/xYerAW,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/9NZNaR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/G8dEbW,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/xYveAr,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/r9PrBm,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/yJX4BJ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ArPnkz,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/nEvzDO,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/6bOVN6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/mz119Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/g8xWRP,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YK40OP,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKqnkK,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/qQEPrN,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/OmOWq6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/kleXkK,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ZexXPx,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PenREZ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/03LWZY,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/3qBwvo,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/X1zK3w,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4X3a2Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/aGBOqR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/8woexR,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Rne3gA,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/14B448,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Xnkqky,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/X1xb8Y,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4Xd54n,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/lRLvGG,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/zDnqX4,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/o2B0Qk,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4X3NKL,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/g8yYZx,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XdmNq,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/5BbbGA,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/8wzmkw,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKqGdd,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/B3z2Pl,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/3q8Y0m,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ArPnPV,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/WmzZD2,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/ZezEJX,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/mzlyDe,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/X1zRgL,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XdLWk,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/xYo9J1,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/B3eYL9,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/RnJL6X,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKzE9d,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/2qKqxB,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/b5zeVm,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/6bxYDw,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/JeJJyz,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/YKzR2w,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/RnemqX,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/QnP9Al,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PeJG08,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/nE891o,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/9NzNRQ,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/2q5Vex,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/5BOYQ8,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/r9BzZG,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/zD9Dw4,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PeJXz4,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/yJB2y9,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XzRgn,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/4XzEan,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/B3z2X6,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/b5d39g,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/PeJyqy,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/3qB8AY,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/NGJrQN,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/Lel0bv,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/OmJGOg,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
https://www.artstation.com/artwork/VyYNmn,0,0,[],0,[],Cleanup\Scraper\artwork.csv, 
